time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
11869.9,39.933105,-104.949707,10250,283.1,271.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 10275, 'track': 271.62, 'baro_rate': 1728, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 262.97, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",10275.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:49.900,abfd8c
11864.5,39.932922,-104.940491,10100,284.0,270.6,,10125.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:44.500,abfd8c
11858.45,39.932831,-104.930115,9975,285.4,273.0,,10000.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:38.450,abfd8c
11854.45,39.932463,-104.923304,9950,285.4,277.5,,9975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:34.450,abfd8c
11850.46,39.931718,-104.916562,9900,286.1,281.9,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 9925, 'track': 281.9, 'baro_rate': 192, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 296.72, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",9925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:30.460,abfd8c
11846.39,39.930496,-104.909607,9900,287.6,286.4,,9950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:26.390,abfd8c
11842.38,39.92894,-104.903076,9900,288.0,291.0,,9950.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:22.380,abfd8c
11838.87,39.927203,-104.897399,9900,289.1,294.5,,9925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:18.870,abfd8c
11835.09,39.924957,-104.891479,9900,289.3,299.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 9925, 'track': 299.4, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 296.72, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",9925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:15.090,abfd8c
11831.07,39.922256,-104.88546,9900,289.6,303.3,,9925.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:11.070,abfd8c
11827.18,39.919335,-104.879883,9875,287.6,304.5,,9900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:07.180,abfd8c
11823.83,39.916821,-104.875122,9825,286.0,304.8,,9850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:03.830,abfd8c
11820.74,39.914474,-104.870712,9750,284.6,304.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 9775, 'track': 304.7, 'baro_rate': 1600, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 296.72, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 11, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",9775.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:17:00.740,abfd8c
11818.7,39.912964,-104.867846,9700,282.4,304.8,,9700.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:16:58.700,abfd8c
11815.58,39.91063,-104.863525,9600,280.2,304.8,,9625.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:16:55.580,abfd8c
11810.47,39.906813,-104.856384,9400,278.5,305.1,,9425.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:16:50.470,abfd8c
11805.49,39.903122,-104.849635,9200,275.3,305.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 9225, 'track': 305.54, 'baro_rate': 2368, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.8, 'nav_altitude_mcp': 23008, 'nav_heading': 295.31, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",9225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:16:45.490,abfd8c
11797.02,39.896896,-104.83829,8875,270.0,305.8,,8875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:16:37.020,abfd8c
14813.81,40.142414,-110.795496,29700,352.1,268.7,,29725.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:06:53.810,abfd8c
14820.42,40.142166,-110.809326,29625,347.1,268.8,,29675.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:07:00.420,abfd8c
14823.51,40.142075,-110.815735,29550,346.1,268.8,,29600.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:07:03.510,abfd8c
16160.72,40.787659,-111.977615,ground,8.8,292.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 292.5, 'true_heading': 292.5, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:20.720,abfd8c
16159.7,40.787624,-111.977539,ground,8.2,281.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:19.700,abfd8c
16158.0,40.787601,-111.977463,ground,8.2,270.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:18.000,abfd8c
16156.0,40.78759,-111.977386,ground,7.8,261.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:16.000,abfd8c
16153.34,40.787604,-111.97726,ground,7.2,247.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 247.5, 'true_heading': 247.5, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:13.340,abfd8c
16151.09,40.787628,-111.977166,ground,6.8,236.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:11.090,abfd8c
16149.36,40.787651,-111.977104,ground,5.8,225.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:09.360,abfd8c
16163.33,40.787727,-111.977692,ground,8.8,312.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:23.330,abfd8c
16147.19,40.787674,-111.977041,ground,5.2,216.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:07.190,abfd8c
16143.71,40.787739,-111.976959,ground,3.8,202.5,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:03.710,abfd8c
16139.56,40.787796,-111.976913,ground,2.8,191.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:59.560,abfd8c
16135.0,40.787849,-111.976901,ground,3.8,188.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:55.000,abfd8c
16127.21,40.788071,-111.976868,ground,10.8,174.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 174.38, 'true_heading': 174.38, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:47.210,abfd8c
16122.49,40.788314,-111.976901,ground,13.8,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:42.490,abfd8c
16119.34,40.788563,-111.976929,ground,17.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:39.340,abfd8c
16113.52,40.788998,-111.97699,ground,16.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:33.520,abfd8c
16145.57,40.787704,-111.97699,ground,4.2,210.9,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 210.94, 'true_heading': 210.94, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:05.570,abfd8c
16164.97,40.787785,-111.977737,ground,8.8,323.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:24.970,abfd8c
16166.26,40.787826,-111.977744,ground,8.8,331.9,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:26.260,abfd8c
16168.1,40.78791,-111.977783,ground,9.2,337.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 337.5, 'true_heading': 337.5, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:28.100,abfd8c
16229.56,40.787292,-111.981461,ground,13.2,264.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:29.560,abfd8c
16216.79,40.787373,-111.980469,ground,12.2,255.9,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 255.94, 'true_heading': 255.94, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:16.790,abfd8c
16211.87,40.787476,-111.980118,ground,12.2,233.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:11.870,abfd8c
16209.97,40.787523,-111.980022,ground,12.8,227.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:09.970,abfd8c
16203.19,40.787814,-111.979632,ground,12.2,225.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:03.190,abfd8c
16200.67,40.787945,-111.979477,ground,11.2,230.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 230.62, 'true_heading': 230.62, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:00.670,abfd8c
16198.11,40.788013,-111.97937,ground,10.8,236.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:58.110,abfd8c
16196.36,40.788059,-111.979294,ground,10.8,244.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:56.360,abfd8c
16194.04,40.788105,-111.979164,ground,10.2,253.1,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:54.040,abfd8c
16191.85,40.788139,-111.979034,ground,9.8,258.8,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 258.75, 'true_heading': 258.75, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:51.850,abfd8c
16185.92,40.788198,-111.978649,ground,10.2,261.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:45.920,abfd8c
16182.65,40.788221,-111.978462,ground,10.2,270.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:42.650,abfd8c
16180.32,40.788219,-111.978333,ground,10.2,278.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:40.320,abfd8c
16177.75,40.788198,-111.978134,ground,9.8,298.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 298.12, 'true_heading': 298.12, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:37.750,abfd8c
16174.87,40.788139,-111.977997,ground,9.8,317.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:34.870,abfd8c
16173.17,40.788093,-111.977931,ground,9.2,326.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:33.170,abfd8c
16171.6,40.788036,-111.977859,ground,9.2,334.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:29:31.600,abfd8c
16109.15,40.789338,-111.977026,ground,17.5,177.2,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 177.19, 'true_heading': 177.19, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:29.150,abfd8c
16103.92,40.789753,-111.977066,ground,16.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:23.920,abfd8c
16099.11,40.790141,-111.977104,ground,17.5,177.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:19.110,abfd8c
16094.1,40.79052,-111.977142,ground,16.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:14.100,abfd8c
15997.98,40.796906,-111.976776,ground,12.2,264.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:37.980,abfd8c
15995.93,40.796906,-111.976608,ground,13.2,270.0,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:35.930,abfd8c
15993.54,40.796917,-111.97641,ground,15.5,278.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:33.540,abfd8c
15991.96,40.796894,-111.976288,ground,15.5,286.9,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 286.88, 'true_heading': 286.88, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:31.960,abfd8c
15990.81,40.79688,-111.976183,ground,15.5,295.3,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:30.810,abfd8c
15989.79,40.796845,-111.976089,ground,15.5,303.8,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:29.790,abfd8c
15987.74,40.796752,-111.975918,ground,15.5,317.8,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:27.740,abfd8c
15985.34,40.796597,-111.975769,ground,15.5,337.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 337.5, 'true_heading': 337.5, 'baro_rate': -128, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1025.6, 'nav_altitude_mcp': 8992, 'nav_heading': 343.12, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:25.340,abfd8c
15983.9,40.796519,-111.975715,ground,15.5,343.1,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:23.900,abfd8c
15982.14,40.796403,-111.975668,ground,16.5,351.6,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:22.140,abfd8c
15980.59,40.796263,-111.975653,ground,20.5,354.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:20.590,abfd8c
15978.42,40.79607,-111.975616,ground,24.5,354.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 354.38, 'true_heading': 354.38, 'baro_rate': -128, 'geom_rate': -128, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1025.6, 'nav_altitude_mcp': 8992, 'nav_heading': 343.12, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:18.420,abfd8c
15975.58,40.795727,-111.975586,ground,31.5,354.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:15.580,abfd8c
15974.04,40.795495,-111.975559,ground,34.5,354.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:14.040,abfd8c
15971.26,40.795088,-111.975512,ground,41.5,354.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:11.260,abfd8c
15970.16,40.79488,-111.975494,ground,44.5,354.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 354.38, 'true_heading': 354.38, 'baro_rate': -128, 'geom_rate': -128, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1025.6, 'nav_altitude_mcp': 8992, 'nav_heading': 343.12, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:10.160,abfd8c
15969.28,40.794685,-111.975479,ground,47.5,354.4,,4175.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:09.280,abfd8c
16003.58,40.796868,-111.977166,ground,12.2,261.6,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 261.56, 'true_heading': 261.56, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:43.580,abfd8c
16231.15,40.787292,-111.981567,ground,13.2,264.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:30:31.150,abfd8c
16005.05,40.796833,-111.977307,ground,12.2,250.3,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:45.050,abfd8c
16010.12,40.796659,-111.977556,ground,11.2,225.0,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:50.120,abfd8c
16089.3,40.790945,-111.977213,ground,16.5,174.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 174.38, 'true_heading': 174.38, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:09.300,abfd8c
16083.22,40.791355,-111.977264,ground,15.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:28:03.220,abfd8c
16077.27,40.791782,-111.977307,ground,15.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:57.270,abfd8c
16071.69,40.792178,-111.977354,ground,15.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:51.690,abfd8c
16066.65,40.792574,-111.9774,ground,17.5,174.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 174.38, 'true_heading': 174.38, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:46.650,abfd8c
16061.1,40.793015,-111.977463,ground,18.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:41.100,abfd8c
16056.23,40.793438,-111.977509,ground,19.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:36.230,abfd8c
16051.97,40.793842,-111.977541,ground,18.5,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:31.970,abfd8c
16047.3,40.794273,-111.977585,ground,19.5,174.4,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 174.38, 'true_heading': 174.38, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:27.300,abfd8c
16042.68,40.79464,-111.977631,ground,19.5,174.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:22.680,abfd8c
16037.88,40.795052,-111.977676,ground,17.5,174.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:17.880,abfd8c
16032.36,40.795475,-111.977737,ground,13.8,174.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:12.360,abfd8c
16025.37,40.795887,-111.977768,ground,12.2,177.2,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 177.19, 'true_heading': 177.19, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:05.370,abfd8c
16021.86,40.796077,-111.97779,ground,11.8,182.8,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:01.860,abfd8c
16020.12,40.796182,-111.977775,ground,11.2,188.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:27:00.120,abfd8c
16017.28,40.796321,-111.977759,ground,11.2,194.1,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:57.280,abfd8c
16015.31,40.796425,-111.977722,ground,11.2,202.5,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'alt_geom': 4225, 'track': 202.5, 'true_heading': 202.5, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:55.310,abfd8c
16008.31,40.796734,-111.977478,ground,11.2,233.4,,4225.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:48.310,abfd8c
15968.41,40.794491,-111.975464,ground,49.5,354.4,,4175.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:26:08.410,abfd8c
16266.15,40.787069,-111.984766,ground,12.8,264.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 04:31:06.150,abfd8c
54535.91,40.787773,-111.984314,ground,13.8,84.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:08:55.910,abfd8c
54830.33,40.780678,-111.971725,ground,17.5,168.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:13:50.330,abfd8c
54826.0,40.781006,-111.971829,ground,17.5,168.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:13:46.000,abfd8c
54821.61,40.781343,-111.971907,ground,17.5,171.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:13:41.610,abfd8c
54819.8,40.781536,-111.971954,ground,17.5,174.4,"{'type': 'adsb_icao', 'flight': 'SWA3059 ', 'track': 174.38, 'true_heading': 174.38, 'squawk': '0540', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:13:39.800,abfd8c
